Sample,V1V2_ID_in_metafile,ID,New_ID,Program,Cruise_ID,Cast,Niskin,yyyymmdd,decy,time.UTC.,Sunrise,Sunset,Season,latN,lonW,Depth,Nominal_Depth,DCM,MLD_dens125,VertZone,Temp,CTD_S,Fluo.ug.L.,PP_ID,PP_collection_date,PP_depth,PP_mgC_m3_d,PP_QF,chl_collection_date,chl_depth,chl.ug.kg.,chl_ID,NO3.NO2_collection_date,NO3.NO2_depth,NO3.NO2.umol.kg.,NO3.NO2_QF,NO3.NO2_ID,PO4_collection_date,PO4_depth,PO4.umol.kg.,PO4_QF,PO4_ID,total_read_sample,total_photosyn_sample,total_plastid_sample,total_chloro_sample,total_cyano_sample,total_prasino_sample,seq6,seq61,seq77,seq81,seq177,seq273,seq345,seq503,seq816,seq1156,seq1217,seq1248,seq1296,seq1412,seq1638,seq2277,seq2347,seq2535,seq2562,seq2883,seq2949,seq3014,seq3019,seq3402,seq3768,seq3858,seq3870,seq5929,seq6001,seq6637,seq6699,seq7021,seq7584,seq7808,seq8101,seq8472,seq8646,seq8878,seq9600,seq9844,seq9979,seq10382,seq10835,seq11443,seq11662,seq12724,seq13406,seq13409,seq13532,seq13534,seq13694,seq14271,seq16961,seq17508,seq17744,seq17799,seq18122,seq18351,seq18746,seq20223,seq20924,seq21175,seq21194,seq21947,seq22206,seq22378,seq22384,seq23198,seq23875,seq26498,seq26542,seq26857,seq26923,seq28197,seq28442,seq28856,seq29225,seq29394,seq30087,seq30308,seq30570,seq30899,seq31345,seq31558,seq31574,seq32339,seq33032,seq33106,seq34536,seq35374,seq36165,seq36361,seq39525,seq40398,seq40454,seq40606,seq40809,seq41264,seq41740,seq41934,seq42169,seq42836,seq42867,seq46479,seq46495,seq49019,seq52758,seq53633,seq54252,seq54488,seq54776,seq54940,seq54944,seq54953,seq55021,seq55070,seq56821,seq56842,seq57716,seq57827,seq57947,seq57981,seq58652,seq59086,seq60686,seq61094,seq61975,seq63408,seq63770,seq65687
BS271_S109,BS271_S109,1034902001,1034902001,BATS,AE1820,20,1,20180722,2018.55457,1002,929,2315,3,31.669985,64.16728333,3.419,1,99.2826,25.8178,0,26.99151536,36.533737790000004,0.0281,1034901601,2018.551,3.7,3.02,1,2018.55229,4,0.02,1034901702,2018.55229,4,0,NA,1034901701,2018.55229,4,0,NA,1034901701,106182,4758,1445,29,3292,14,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS272_S110,BS272_S110,1034902003,1034902003,BATS,AE1820,20,3,20180722,2018.55457,1002,929,2315,3,31.669985,64.16728333,39.819,40,99.2826,25.8178,1,22.53541536,36.73722547,0.0494,1034901605,2018.551,40.2,0.91,1,2018.55229,40,0.049,1034901708,2018.55229,40,0,NA,1034901707,2018.55229,40,0,NA,1034901707,54908,4985,367,16,4618,14,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS273_S111,BS273_S111,1034902005,1034902005,BATS,AE1820,20,5,20180722,2018.55457,1002,929,2315,3,31.669985,64.16728333,80.41,80,99.2826,25.8178,2,20.35961536,36.72168131,0.1603,1034901609,2018.551,80.3,1.76,1,2018.55229,80,0.107,1034901712,2018.55229,80,0,NA,1034901711,2018.55229,80,0,NA,1034901711,40675,5230,920,146,4303,143,70,0,47,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS274_S112,BS274_S112,1034902007,1034902007,BATS,AE1820,20,7,20180722,2018.55457,1002,929,2315,3,31.669985,64.16728333,120.102,120,99.2826,25.8178,2,19.57511536,36.6891258,0.124,1034901613,2018.551,119.4,-0.77,1,2018.55229,119,0.302,1034901716,2018.55229,120,0.72,NA,1034901715,2018.55229,120,0,NA,1034901715,118987,11696,3875,927,7812,920,164,23,317,0,265,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,34,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS275_S113,BS275_S113,1034902009,1034902009,BATS,AE1820,20,9,20180722,2018.55457,1002,929,2315,3,31.669985,64.16728333,159.986,160,99.2826,25.8178,3,19.32701536,36.6665033,0.0311,NA,NA,NA,NA,NA,2018.55229,160,0.039,1034901720,2018.55229,160,1.77,NA,1034901719,2018.55229,160,0.06,NA,1034901719,41334,201,130,6,69,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS283_S121,BS283_S121,1035001601,1035001601,BATS,AE1822,16,1,20180815,2018.620327,1004,946,2255,3,31.66678167,64.16772833,2.998,1,118.1399,26.8109,0,28.3578024,36.59112344,0.0346,1035001001,2018.617,4.1,4.59,1,2018.61814,0,0.01,1035001202,2018.61814,4,0,NA,1035001201,2018.61814,4,0,NA,1035001201,59450,1606,785,33,804,19,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS284_S122,BS284_S122,1035001603,1035001603,BATS,AE1822,16,3,20180815,2018.620327,1004,946,2255,3,31.66678167,64.16772833,39.7,40,118.1399,26.8109,1,26.9040024,36.59391403,0.0396,1035001005,2018.617,39.3,4.3,1,2018.61814,40,0.029,1035001208,2018.61814,40,0,NA,1035001207,2018.61814,40,0,NA,1035001207,64772,3732,452,16,3278,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS285_S123,BS285_S123,1035001605,1035001605,BATS,AE1822,16,5,20180815,2018.620327,1004,946,2255,3,31.66678167,64.16772833,79.533,80,118.1399,26.8109,1,22.1069024,36.74225423,0.0614,1035001009,2018.617,79.5,2.29,1,2018.61814,80,0.068,1035001212,2018.61814,81,0,NA,1035001211,2018.61814,81,0,NA,1035001211,84309,12074,1005,13,11069,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS286_S124,BS286_S124,1035001607,1035001607,BATS,AE1822,16,7,20180815,2018.620327,1004,946,2255,3,31.66678167,64.16772833,119.294,120,118.1399,26.8109,2,20.3724024,36.72800828,0.1565,1035001013,2018.617,119.8,0.81,1,2018.61814,120,0.254,1035001216,2018.61814,120,0.07,NA,1035001215,2018.61814,120,0.03,NA,1035001215,83068,12041,953,96,11084,96,0,0,26,0,62,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS287_S125,BS287_S125,1035001609,1035001609,BATS,AE1822,16,9,20180815,2018.620327,1004,946,2255,3,31.66678167,64.16772833,159.737,160,118.1399,26.8109,3,19.1406024,36.64581576,0.0911,1035001015,2018.617,140.5,1.07,1,2018.61814,160,0.039,1035001220,2018.61814,160,2.18,NA,1035001219,2018.61814,160,0.08,NA,1035001219,37951,2737,577,88,2160,88,0,0,29,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS290_S128,BS290_S128,1035001615,1035001615,BATS,AE1822,16,15,20180815,2018.620327,1004,946,2255,3,31.66678167,64.16772833,302.964,300,118.1399,26.8109,5,17.2549024,36.38364327,0.0195,NA,NA,NA,NA,NA,2018.61814,300,NA,NA,2018.61867,301,6.08,NA,1035001301,2018.61867,301,0.37,NA,1035001301,76466,61,14,5,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS295_S133,BS295_S133,1035101601,1035101601,BATS,AE1825,16,1,20180913,2018.699772,1000,1004,2221,3,31.66977833,64.16495833,4.616,1,106.2301,32.7688,0,28.72100298,36.66479137,0.0299,1035101101,2018.697,4.9,6,1,2018.69771,4,0.029,1035101202,2018.69771,4,0,NA,1035101201,2018.69771,4,0,NA,1035101201,116978,3357,591,32,2766,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
